case,prior,bad_counts,good_counts,h_remaining,stop_value,value,action,action_values,terminal_policy,terminal_status,bellman_residual
1,uniform,"[0, 0, 0]","[1, 1, 1]",1,17.076923076923087,17.076923076923087,STOP,"{""STOP"": 17.076923076923087, ""p1"": 15.07692307692307, ""p2"": 14.076923076923078, ""pf"": -13.923076923076916}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[1, 1, 0]",2,17.04737484737485,17.04737484737485,STOP,"{""STOP"": 17.04737484737485, ""p1"": 15.047374847374844, ""p2"": 14.047374847374849, ""pf"": -13.952625152625144}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 3]","[1, 0, 0]",0,16.285836385836383,16.285836385836383,STOP,"{""STOP"": 16.285836385836383}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 2]","[1, 0, 1]",0,16.56520146520145,16.56520146520145,STOP,"{""STOP"": 16.56520146520145}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 2]","[1, 0, 0]",1,16.530280830280827,16.530280830280827,STOP,"{""STOP"": 16.530280830280827, ""p1"": 14.53028083028082, ""p2"": 13.53028083028083, ""pf"": -14.469719169719184}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 1]","[1, 0, 2]",0,16.838493390667303,16.838493390667303,STOP,"{""STOP"": 16.838493390667303}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 1]","[1, 0, 1]",1,16.806959706959695,16.806959706959695,STOP,"{""STOP"": 16.806959706959695, ""p1"": 14.8069597069597, ""p2"": 13.806959706959711, ""pf"": -14.193040293040298}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 1]","[1, 0, 0]",2,16.77472527472529,16.77472527472529,STOP,"{""STOP"": 16.77472527472529, ""p1"": 14.77472527472528, ""p2"": 13.77472527472528, ""pf"": -14.225274725274735}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[1, 0, 3]",0,17.105908070424192,17.105908070424192,STOP,"{""STOP"": 17.105908070424192}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[1, 0, 2]",1,17.077623825449905,17.077623825449905,STOP,"{""STOP"": 17.077623825449905, ""p1"": 15.077623825449903, ""p2"": 14.077623825449919, ""pf"": -13.922376174550093}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[1, 0, 1]",2,17.048717948717943,17.048717948717943,STOP,"{""STOP"": 17.048717948717943, ""p1"": 15.04871794871795, ""p2"": 14.048717948717957, ""pf"": -13.951282051282059}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[1, 0, 0]",3,17.019169719169707,17.019169719169707,STOP,"{""STOP"": 17.019169719169707, ""p1"": 15.019169719169708, ""p2"": 14.01916971916972, ""pf"": -13.980830280830283}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 4, 0]","[0, 0, 0]",0,16.07777777777777,16.07777777777777,STOP,"{""STOP"": 16.07777777777777}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 3, 0]","[0, 1, 0]",0,16.347008547008535,16.347008547008535,STOP,"{""STOP"": 16.347008547008535}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 3, 1]","[0, 0, 0]",0,16.06666666666667,16.06666666666667,STOP,"{""STOP"": 16.06666666666667}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 3, 0]","[0, 0, 1]",0,16.340659340659343,16.340659340659343,STOP,"{""STOP"": 16.340659340659343}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 3, 0]","[0, 0, 0]",1,16.31111111111111,16.31111111111111,STOP,"{""STOP"": 16.31111111111111, ""p1"": 14.311111111111101, ""p2"": 13.3111111111111, ""pf"": -14.688888888888888}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 2, 0]","[0, 2, 0]",0,16.61038647342993,16.61038647342993,STOP,"{""STOP"": 16.61038647342993}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 2, 1]","[0, 1, 0]",0,16.33333333333335,16.33333333333335,STOP,"{""STOP"": 16.33333333333335}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 2, 0]","[0, 1, 1]",0,16.60732600732601,16.60732600732601,STOP,"{""STOP"": 16.60732600732601}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 2, 0]","[0, 1, 0]",1,16.57777777777778,16.57777777777778,STOP,"{""STOP"": 16.57777777777778, ""p1"": 14.577777777777763, ""p2"": 13.577777777777758, ""pf"": -14.422222222222219}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 2, 2]","[0, 0, 0]",0,16.05555555555556,16.05555555555556,STOP,"{""STOP"": 16.05555555555556}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 2, 1]","[0, 0, 1]",0,16.33223443223442,16.33223443223442,STOP,"{""STOP"": 16.33223443223442}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 2, 1]","[0, 0, 0]",1,16.299999999999997,16.299999999999997,STOP,"{""STOP"": 16.299999999999997, ""p1"": 14.300000000000015, ""p2"": 13.300000000000015, ""pf"": -14.700000000000012}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 2, 0]","[0, 0, 2]",0,16.602898550724642,16.602898550724642,STOP,"{""STOP"": 16.602898550724642}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 2, 0]","[0, 0, 1]",1,16.573992673992684,16.573992673992684,STOP,"{""STOP"": 16.573992673992684, ""p1"": 14.57399267399267, ""p2"": 13.573992673992676, ""pf"": -14.426007326007323}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 2, 0]","[0, 0, 0]",2,16.544444444444444,16.544444444444444,STOP,"{""STOP"": 16.544444444444444, ""p1"": 14.544444444444444, ""p2"": 13.544444444444444, ""pf"": -14.455555555555547}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 0]","[0, 3, 0]",0,16.86810035842292,16.86810035842292,STOP,"{""STOP"": 16.86810035842292}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 1]","[0, 2, 0]",0,16.594202898550726,16.594202898550726,STOP,"{""STOP"": 16.594202898550726}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 0]","[0, 2, 1]",0,16.868195572543392,16.868195572543392,STOP,"{""STOP"": 16.868195572543392}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 0]","[0, 2, 0]",1,16.838647342995166,16.838647342995166,STOP,"{""STOP"": 16.838647342995166, ""p1"": 14.83864734299516, ""p2"": 13.83864734299515, ""pf"": -14.161352657004835}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 2]","[0, 1, 0]",0,16.319658119658122,16.319658119658122,STOP,"{""STOP"": 16.319658119658122}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 1]","[0, 1, 1]",0,16.59633699633698,16.59633699633698,STOP,"{""STOP"": 16.59633699633698}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 1]","[0, 1, 0]",1,16.56410256410257,16.56410256410257,STOP,"{""STOP"": 16.56410256410257, ""p1"": 14.564102564102559, ""p2"": 13.564102564102567, ""pf"": -14.43589743589745}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 0]","[0, 1, 2]",0,16.867001114827204,16.867001114827204,STOP,"{""STOP"": 16.867001114827204}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 0]","[0, 1, 1]",1,16.83809523809522,16.83809523809522,STOP,"{""STOP"": 16.83809523809522, ""p1"": 14.838095238095232, ""p2"": 13.838095238095233, ""pf"": -14.161904761904763}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 0]","[0, 1, 0]",2,16.80854700854699,16.80854700854699,STOP,"{""STOP"": 16.80854700854699, ""p1"": 14.808547008547004, ""p2"": 13.808547008547006, ""pf"": -14.191452991453007}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 3]","[0, 0, 0]",0,16.044444444444444,16.044444444444444,STOP,"{""STOP"": 16.044444444444444}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 2]","[0, 0, 1]",0,16.323809523809537,16.323809523809537,STOP,"{""STOP"": 16.323809523809537}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 2]","[0, 0, 0]",1,16.28888888888889,16.28888888888889,STOP,"{""STOP"": 16.28888888888889, ""p1"": 14.288888888888895, ""p2"": 13.288888888888893, ""pf"": -14.711111111111098}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 1]","[0, 0, 2]",0,16.597101449275364,16.597101449275364,STOP,"{""STOP"": 16.597101449275364}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 1]","[0, 0, 1]",1,16.565567765567764,16.565567765567764,STOP,"{""STOP"": 16.565567765567764, ""p1"": 14.565567765567765, ""p2"": 13.565567765567751, ""pf"": -14.434432234432233}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 1]","[0, 0, 0]",2,16.53333333333334,16.53333333333334,STOP,"{""STOP"": 16.53333333333334, ""p1"": 14.533333333333337, ""p2"": 13.533333333333339, ""pf"": -14.466666666666665}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 0]","[0, 0, 3]",0,16.864516129032246,16.864516129032246,STOP,"{""STOP"": 16.864516129032246}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 0]","[0, 0, 2]",1,16.836231884057973,16.836231884057973,STOP,"{""STOP"": 16.836231884057973, ""p1"": 14.83623188405797, ""p2"": 13.836231884057975, ""pf"": -14.163768115942037}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 0]","[0, 0, 1]",2,16.80732600732601,16.80732600732601,STOP,"{""STOP"": 16.80732600732601, ""p1"": 14.807326007326013, ""p2"": 13.807326007325994, ""pf"": -14.192673992673988}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 1, 0]","[0, 0, 0]",3,16.777777777777775,16.777777777777775,STOP,"{""STOP"": 16.777777777777775, ""p1"": 14.777777777777779, ""p2"": 13.777777777777764, ""pf"": -14.222222222222218}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[0, 4, 0]",0,17.120330969267144,17.120330969267144,STOP,"{""STOP"": 17.120330969267144}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 1]","[0, 3, 0]",0,16.8494623655914,16.8494623655914,STOP,"{""STOP"": 16.8494623655914}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[0, 3, 1]",0,17.123455039584066,17.123455039584066,STOP,"{""STOP"": 17.123455039584066}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[0, 3, 0]",1,17.09390681003584,17.09390681003584,STOP,"{""STOP"": 17.09390681003584, ""p1"": 15.093906810035827, ""p2"": 14.093906810035845, ""pf"": -13.906093189964162}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 2]","[0, 2, 0]",0,16.578019323671512,16.578019323671512,STOP,"{""STOP"": 16.578019323671512}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 1]","[0, 2, 1]",0,16.85469820035037,16.85469820035037,STOP,"{""STOP"": 16.85469820035037}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 1]","[0, 2, 0]",1,16.822463768115945,16.822463768115945,STOP,"{""STOP"": 16.822463768115945, ""p1"": 14.822463768115952, ""p2"": 13.822463768115945, ""pf"": -14.177536231884059}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[0, 2, 2]",0,17.125362318840576,17.125362318840576,STOP,"{""STOP"": 17.125362318840576}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[0, 2, 1]",1,17.09645644210861,17.09645644210861,STOP,"{""STOP"": 17.09645644210861, ""p1"": 15.096456442108616, ""p2"": 14.096456442108611, ""pf"": -13.903543557891387}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[0, 2, 0]",2,17.06690821256038,17.06690821256038,STOP,"{""STOP"": 17.06690821256038, ""p1"": 15.066908212560389, ""p2"": 14.066908212560385, ""pf"": -13.933091787439619}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 3]","[0, 1, 0]",0,16.30598290598291,16.30598290598291,STOP,"{""STOP"": 16.30598290598291}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 2]","[0, 1, 1]",0,16.585347985347994,16.585347985347994,STOP,"{""STOP"": 16.585347985347994}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 2]","[0, 1, 0]",1,16.55042735042735,16.55042735042735,STOP,"{""STOP"": 16.55042735042735, ""p1"": 14.550427350427348, ""p2"": 13.550427350427364, ""pf"": -14.44957264957264}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 1]","[0, 1, 2]",0,16.85863991081382,16.85863991081382,STOP,"{""STOP"": 16.85863991081382}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 1]","[0, 1, 1]",1,16.82710622710622,16.82710622710622,STOP,"{""STOP"": 16.82710622710622, ""p1"": 14.827106227106231, ""p2"": 13.827106227106222, ""pf"": -14.172893772893776}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 1]","[0, 1, 0]",2,16.794871794871806,16.794871794871806,STOP,"{""STOP"": 16.794871794871806, ""p1"": 14.794871794871801, ""p2"": 13.7948717948718, ""pf"": -14.20512820512821}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[0, 1, 3]",0,17.126054590570707,17.126054590570707,STOP,"{""STOP"": 17.126054590570707}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[0, 1, 2]",1,17.097770345596423,17.097770345596423,STOP,"{""STOP"": 17.097770345596423, ""p1"": 15.097770345596441, ""p2"": 14.09777034559643, ""pf"": -13.902229654403579}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[0, 1, 1]",2,17.06886446886447,17.06886446886447,STOP,"{""STOP"": 17.06886446886447, ""p1"": 15.068864468864478, ""p2"": 14.068864468864463, ""pf"": -13.931135531135538}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[0, 1, 0]",3,17.039316239316232,17.039316239316232,STOP,"{""STOP"": 17.039316239316232, ""p1"": 15.039316239316243, ""p2"": 14.039316239316234, ""pf"": -13.960683760683759}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 4]","[0, 0, 0]",0,16.033333333333317,16.033333333333317,STOP,"{""STOP"": 16.033333333333317}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 3]","[0, 0, 1]",0,16.315384615384616,16.315384615384616,STOP,"{""STOP"": 16.315384615384616}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 3]","[0, 0, 0]",1,16.27777777777778,16.27777777777778,STOP,"{""STOP"": 16.27777777777778, ""p1"": 14.277777777777775, ""p2"": 13.277777777777779, ""pf"": -14.722222222222225}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 2]","[0, 0, 2]",0,16.591304347826096,16.591304347826096,STOP,"{""STOP"": 16.591304347826096}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 2]","[0, 0, 1]",1,16.55714285714285,16.55714285714285,STOP,"{""STOP"": 16.55714285714285, ""p1"": 14.557142857142845, ""p2"": 13.557142857142864, ""pf"": -14.442857142857136}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 2]","[0, 0, 0]",2,16.52222222222221,16.52222222222221,STOP,"{""STOP"": 16.52222222222221, ""p1"": 14.522222222222217, ""p2"": 13.52222222222222, ""pf"": -14.477777777777785}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 1]","[0, 0, 3]",0,16.861290322580636,16.861290322580636,STOP,"{""STOP"": 16.861290322580636}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 1]","[0, 0, 2]",1,16.830434782608698,16.830434782608698,STOP,"{""STOP"": 16.830434782608698, ""p1"": 14.830434782608695, ""p2"": 13.830434782608693, ""pf"": -14.16956521739131}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 1]","[0, 0, 1]",2,16.798901098901098,16.798901098901098,STOP,"{""STOP"": 16.798901098901098, ""p1"": 14.798901098901087, ""p2"": 13.79890109890109, ""pf"": -14.2010989010989}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 1]","[0, 0, 0]",3,16.766666666666666,16.766666666666666,STOP,"{""STOP"": 16.766666666666666, ""p1"": 14.76666666666668, ""p2"": 13.766666666666676, ""pf"": -14.233333333333336}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[0, 0, 4]",0,17.12553191489362,17.12553191489362,STOP,"{""STOP"": 17.12553191489362}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[0, 0, 3]",1,17.097849462365595,17.097849462365595,STOP,"{""STOP"": 17.097849462365595, ""p1"": 15.097849462365582, ""p2"": 14.097849462365577, ""pf"": -13.902150537634403}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[0, 0, 2]",2,17.069565217391297,17.069565217391297,STOP,"{""STOP"": 17.069565217391297, ""p1"": 15.069565217391295, ""p2"": 14.069565217391295, ""pf"": -13.93043478260869}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[0, 0, 1]",3,17.040659340659335,17.040659340659335,STOP,"{""STOP"": 17.040659340659335, ""p1"": 15.040659340659335, ""p2"": 14.04065934065934, ""pf"": -13.959340659340665}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,uniform,"[0, 0, 0]","[0, 0, 0]",4,17.011111111111095,17.011111111111095,STOP,"{""STOP"": 17.011111111111095, ""p1"": 15.011111111111099, ""p2"": 14.011111111111104, ""pf"": -13.988888888888892}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[4, 0, 0]","[0, 0, 0]",0,16.983240223463685,16.983240223463685,STOP,"{""STOP"": 16.983240223463685}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[3, 0, 0]","[1, 0, 0]",0,17.06027963826044,17.06027963826044,STOP,"{""STOP"": 17.06027963826044}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[3, 1, 0]","[0, 0, 0]",0,16.81564245810055,16.81564245810055,STOP,"{""STOP"": 16.81564245810055}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[3, 0, 0]","[0, 1, 0]",0,17.077502392049148,17.077502392049148,STOP,"{""STOP"": 17.077502392049148}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[3, 0, 1]","[0, 0, 0]",0,16.804469273743013,16.804469273743013,STOP,"{""STOP"": 16.804469273743013}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[3, 0, 0]","[0, 0, 1]",0,17.078798728355814,17.078798728355814,STOP,"{""STOP"": 17.078798728355814}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[3, 0, 0]","[0, 0, 0]",1,17.050279329608934,17.050279329608934,STOP,"{""STOP"": 17.050279329608934, ""p1"": 15.050279329608937, ""p2"": 14.050279329608948, ""pf"": -13.949720670391063}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 0, 0]","[2, 0, 0]",0,17.135635131422283,17.135635131422283,STOP,"{""STOP"": 17.135635131422283}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 1, 0]","[1, 0, 0]",0,16.891941109293498,16.891941109293498,STOP,"{""STOP"": 16.891941109293498}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 0, 0]","[1, 1, 0]",0,17.15380104324207,17.15380104324207,STOP,"{""STOP"": 17.15380104324207}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 0, 1]","[1, 0, 0]",0,16.88076792493596,16.88076792493596,STOP,"{""STOP"": 16.88076792493596}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 0, 0]","[1, 0, 1]",0,17.155097379548753,17.155097379548753,STOP,"{""STOP"": 17.155097379548753}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 0, 0]","[1, 0, 0]",1,17.126577980801876,17.126577980801876,STOP,"{""STOP"": 17.126577980801876, ""p1"": 15.12657798080187, ""p2"": 14.126577980801871, ""pf"": -13.873422019198122}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 2, 0]","[0, 0, 0]",0,16.648044692737436,16.648044692737436,STOP,"{""STOP"": 16.648044692737436}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 1, 0]","[0, 1, 0]",0,16.91249729929936,16.91249729929936,STOP,"{""STOP"": 16.91249729929936}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 1, 1]","[0, 0, 0]",0,16.636871508379887,16.636871508379887,STOP,"{""STOP"": 16.636871508379887}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 1, 0]","[0, 0, 1]",0,16.91120096299268,16.91120096299268,STOP,"{""STOP"": 16.91120096299268}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 1, 0]","[0, 0, 0]",1,16.882681564245814,16.882681564245814,STOP,"{""STOP"": 16.882681564245814, ""p1"": 14.88268156424581, ""p2"": 13.88268156424581, ""pf"": -14.117318435754193}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 0, 0]","[0, 2, 0]",0,17.17116952101841,17.17116952101841,STOP,"{""STOP"": 17.17116952101841}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 0, 1]","[0, 1, 0]",0,16.89873144232847,16.89873144232847,STOP,"{""STOP"": 16.89873144232847}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 0, 0]","[0, 1, 1]",0,17.173060896941273,17.173060896941273,STOP,"{""STOP"": 17.173060896941273}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 0, 0]","[0, 1, 0]",1,17.144541498194393,17.144541498194393,STOP,"{""STOP"": 17.144541498194393, ""p1"": 15.144541498194386, ""p2"": 14.144541498194389, ""pf"": -13.8554585018056}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 0, 2]","[0, 0, 0]",0,16.625698324022352,16.625698324022352,STOP,"{""STOP"": 16.625698324022352}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 0, 1]","[0, 0, 1]",0,16.902743911849143,16.902743911849143,STOP,"{""STOP"": 16.902743911849143}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 0, 1]","[0, 0, 0]",1,16.87150837988827,16.87150837988827,STOP,"{""STOP"": 16.87150837988827, ""p1"": 14.871508379888272, ""p2"": 13.871508379888269, ""pf"": -14.128491620111722}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 0, 0]","[0, 0, 2]",0,17.173733858411957,17.173733858411957,STOP,"{""STOP"": 17.173733858411957}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 0, 0]","[0, 0, 1]",1,17.145837834501066,17.145837834501066,STOP,"{""STOP"": 17.145837834501066, ""p1"": 15.145837834501066, ""p2"": 14.145837834501073, ""pf"": -13.85416216549892}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[2, 0, 0]","[0, 0, 0]",2,17.117318435754193,17.117318435754193,STOP,"{""STOP"": 17.117318435754193, ""p1"": 15.117318435754191, ""p2"": 14.117318435754195, ""pf"": -13.882681564245807}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[1, 0, 0]","[3, 0, 0]",0,17.209361316623884,17.209361316623884,STOP,"{""STOP"": 17.209361316623884}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[1, 1, 0]","[2, 0, 0]",0,16.966572030405718,16.966572030405718,STOP,"{""STOP"": 16.966572030405718}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[1, 0, 0]","[2, 1, 0]",0,17.228431964354293,17.228431964354293,STOP,"{""STOP"": 17.228431964354293}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[1, 0, 1]","[2, 0, 0]",0,16.955398846048162,16.955398846048162,STOP,"{""STOP"": 16.955398846048162}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[1, 0, 0]","[2, 0, 1]",0,17.22972830066096,17.22972830066096,STOP,"{""STOP"": 17.22972830066096}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[1, 0, 0]","[2, 0, 0]",1,17.2012089019141,17.2012089019141,STOP,"{""STOP"": 17.2012089019141, ""p1"": 15.20120890191409, ""p2"": 14.201208901914095, ""pf"": -13.798791098085914}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[1, 2, 0]","[1, 0, 0]",0,16.723602580326553,16.723602580326553,STOP,"{""STOP"": 16.723602580326553}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[1, 1, 0]","[1, 1, 0]",0,16.98805518688849,16.98805518688849,STOP,"{""STOP"": 16.98805518688849}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[1, 1, 1]","[1, 0, 0]",0,16.712429395969007,16.712429395969007,STOP,"{""STOP"": 16.712429395969007}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[1, 1, 0]","[1, 0, 1]",0,16.986758850581808,16.986758850581808,STOP,"{""STOP"": 16.986758850581808}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[1, 1, 0]","[1, 0, 0]",1,16.958239451834924,16.958239451834924,STOP,"{""STOP"": 16.958239451834924, ""p1"": 14.958239451834936, ""p2"": 13.958239451834938, ""pf"": -14.041760548165069}",1101,VALUE_INTEGRATION_CONVERGED,0.0
1,jeffreys,"[1, 0, 0]","[1, 2, 0]",0,17.246727408607534,17.246727408607534,STOP,"{""STOP"": 17.246727408607534}",1101,VALUE_INTEGRATION_CONVERGED,0.0
